time,state,accel,vel,alt,roll,s1,s2,s3,ax,ay,az,gx,gy,gz,baro,temp
19902,1,0.95861816,0.0004421133,36.18636,-0.30517578,90,90,90,-0.041381836,-0.16088867,0.9920654,-0.30517578,0.42724606,-0.122070305,35.998474,27.40798
19964,1,0.9581299,0.00047804127,36.18657,1.7089843,90,90,90,-0.041870117,-0.1776123,0.9892578,1.7089843,0.30517578,0.0,36.194153,27.428123
20026,1,0.95983887,-0.00001944431,36.184044,-1.7089843,90,90,90,-0.040161133,-0.15979004,0.99316406,-1.7089843,0.3662109,-0.122070305,36.090256,27.428123
20088,1,0.9597168,-0.0014716093,36.176556,-0.30517578,90,90,90,-0.040283203,-0.16064453,0.99194336,-0.30517578,0.3662109,-0.18310545,35.896492,27.438194
20150,1,0.9592285,-0.0017703375,36.174942,-0.24414061,90,90,90,-0.040771484,-0.16137695,0.99108887,-0.24414061,0.42724606,-0.122070305,36.11639,27.438194
20212,1,0.9593506,-0.0011351309,36.178093,-0.18310545,90,90,90,-0.040649414,-0.15991211,0.991333,-0.18310545,0.3662109,-0.061035153,36.294224,27.428123
20274,1,0.96032715,-0.0010813815,36.1783,1.7700194,90,90,90,-0.03967285,-0.14587402,0.9892578,1.7700194,2.5634763,0.5493164,36.185863,27.438194
20336,1,0.9655762,-0.0009995188,36.178658,12.268065,90,90,90,-0.034423828,-0.2298584,0.99450684,12.268065,2.4414062,0.97656244,36.192238,27.438194
20398,1,0.95947266,-0.00016440064,36.182983,-2.5024414,90,90,90,-0.040527344,-0.15209961,0.9880371,-2.5024414,0.3662109,-0.67138666,36.350952,27.428123
20460,1,0.9536133,0.00047346952,36.186317,3.3569334,90,90,90,-0.04638672,-0.15197754,0.97998047,3.3569334,2.9296873,1.0986328,36.31462,27.448267
20522,1,0.98657227,0.0003486872,36.18569,17.700195,90,90,90,-0.013427734,-0.17468262,1.0142822,17.700195,-6.835937,-2.0751953,36.161644,27.448267
20584,1,0.9597168,0.00024095952,36.185143,35.461426,90,90,90,-0.040283203,-0.24353027,0.9727783,35.461426,-35.15625,-20.50781,36.163555,27.438194
20646,1,0.8441162,0.0010842069,36.18967,-2.7465818,90,90,90,-0.15588379,-0.25061035,1.0935059,-2.7465818,-78.49121,-0.48828122,36.37135,27.448267
20708,1,0.7142334,0.0009894182,36.18923,3.601074,90,90,90,-0.2857666,-0.26708984,0.94885254,3.601074,-104.431145,-35.64453,36.17184,27.448267
20770,1,0.84729004,0.001618473,36.192684,19.104004,90,90,90,-0.15270996,-0.19494629,0.9036865,19.104004,-182.06786,-60.974117,36.332466,27.448267
20832,1,0.39294434,0.0005999171,36.18729,33.26416,90,90,90,-0.60705566,-0.18469238,0.7150879,33.26416,-218.56688,-0.30517578,35.96979,27.438194
20894,1,0.16833496,-0.0015789022,36.175644,24.53613,90,90,90,-0.83166504,-0.23510742,0.70739746,24.53613,-97.35107,-30.09033,35.71484,27.40798
20956,1,0.19702148,-0.0007497614,36.179882,-24.719236,90,90,90,-0.8029785,-0.22509766,0.5192871,-24.719236,-84.22851,-16.296387,36.33693,27.438194
21018,1,0.16235352,-0.002638192,36.16998,6.1645503,90,90,90,-0.8376465,-0.15234375,0.49047852,6.1645503,-67.32178,-18.798828,35.80471,27.448267
21080,1,0.12243652,-0.0033795342,36.16602,-10.742187,90,90,90,-0.8775635,-0.17480469,0.42053223,-10.742187,-64.453125,2.2583008,36.026516,27.438194
21142,1,0.10913086,-0.0037714418,36.163803,0.5493164,90,90,90,-0.89086914,-0.13293457,0.4050293,0.5493164,-40.832516,16.906738,36.085796,27.438194
21204,1,0.07470703,-0.0027445229,36.168858,1.7089843,90,90,90,-0.92529297,-0.2244873,0.31689453,1.7089843,-27.587889,16.235352,36.349037,27.438194
21266,1,0.078125,-0.0019424744,36.1728,-8.666992,90,90,90,-0.921875,-0.2640381,0.31384277,-8.666992,-16.235352,9.277344,36.31207,27.438194
21328,1,0.08337402,-0.0024963473,36.16984,-9.460449,90,90,90,-0.916626,-0.26940918,0.32128906,-9.460449,-0.7324218,-6.7138667,36.0654,27.438194
21390,1,0.08483887,-0.0024558124,36.169895,-18.920898,90,90,90,-0.91516113,-0.21459961,0.33398438,-18.920898,-0.5493164,-16.479492,36.17184,27.428123
21452,1,0.09838867,-0.002135681,36.171406,-12.817382,90,90,90,-0.9016113,-0.15185547,0.33666992,-12.817382,-0.67138666,-4.1503906,36.226658,27.448267
21514,1,0.08532715,-0.0018841882,36.17259,-4.8828125,90,90,90,-0.91467285,-0.16442871,0.32080078,-4.8828125,-3.4790037,-0.3662109,36.21646,27.438194
21576,1,0.078125,-0.0019061822,36.172356,0.3662109,90,90,90,-0.921875,-0.18640137,0.33166504,0.3662109,1.2207031,0.18310545,36.163555,27.448267
21638,1,0.084472656,-0.0025519296,36.168797,-1.586914,90,90,90,-0.91552734,-0.18273926,0.34387207,-1.586914,0.9155273,2.6245115,36.03098,27.438194
21700,1,0.07836914,-0.003068838,36.165882,-3.967285,90,90,90,-0.92163086,-0.19384766,0.32910156,-3.967285,0.48828122,2.4414062,36.053288,27.448267
21762,1,0.07946777,-0.0022014156,36.17033,-3.4790037,90,90,90,-0.9205322,-0.16137695,0.3359375,-3.4790037,5.676269,4.760742,36.342667,27.448267
21824,1,0.005859375,-0.0026452853,36.167828,-30.517576,90,90,90,-0.9941406,-0.24414062,0.3046875,-30.517576,15.624999,39.001465,36.071774,27.448267
21886,1,-0.31188965,-0.0015497588,36.173527,-28.869627,90,90,90,-1.3118896,-0.5201416,0.42407227,-28.869627,-4.699707,51.574703,36.393658,27.428123
21948,1,-0.21936035,0.000106296815,36.18223,22.27783,90,90,90,-1.2193604,-0.3458252,0.5083008,22.27783,-22.827147,17.944336,36.512215,27.448267
22010,1,0.024658203,-0.0001043036,36.181137,23.803709,90,90,90,-0.9753418,-0.24633789,0.33740234,23.803709,-58.837887,3.7841794,36.141247,27.448267
22072,1,0.03112793,-0.00020001203,36.180626,25.451658,90,90,90,-0.9688721,-0.15722656,0.37597656,25.451658,-83.80126,-1.586914,36.161644,27.448267
22134,1,0.09863281,0.0007913024,36.185894,10.31494,90,90,90,-0.9013672,-0.20141602,0.1616211,10.31494,-74.95117,-0.24414061,36.38601,27.468409
22196,1,0.09753418,0.001272959,36.188496,13.366698,90,90,90,-0.9024658,-0.29870605,0.057861328,13.366698,-78.308105,7.202148,36.285934,27.468409
22258,1,0.19873047,0.0024753464,36.19497,-10.31494,90,90,90,-0.80126953,-0.22705078,-0.018188477,-10.31494,-33.26416,-16.967773,36.43891,27.468409
22320,1,0.2854004,0.0035061233,36.200558,-46.93603,90,90,90,-0.7145996,-0.18835449,-0.04272461,-46.93603,-14.404296,-13.671874,36.406406,27.468409
22382,1,0.23669434,0.0036829049,36.201702,-5.310058,90,90,90,-0.76330566,-0.26904297,-0.048095703,-5.310058,-17.089844,27.893064,36.24323,27.448267
22444,1,0.2199707,0.0049210927,36.20848,-20.50781,90,90,90,-0.7800293,-0.28723145,-0.020751953,-20.50781,-0.3662109,18.371582,36.45931,27.468409
22506,1,0.17297363,0.007061716,36.22001,-6.408691,90,90,90,-0.82702637,-0.3807373,-0.06518555,-6.408691,1.6479491,21.423338,36.636513,27.468409
22568,1,0.103515625,0.008211885,36.226337,-6.896972,90,90,90,-0.8964844,-0.41784668,-0.0010986328,-6.896972,10.437011,14.160155,36.442738,27.468409
22630,1,0.03955078,0.009594025,36.23388,12.695312,90,90,90,-0.9604492,-0.4880371,-0.03173828,12.695312,-4.5166016,11.718749,36.487995,27.478481
22692,1,0.0234375,0.009947734,36.236256,0.24414061,90,90,90,-0.9765625,-0.44934082,-0.012573242,0.24414061,2.6245115,-11.169433,36.31462,27.478481
22754,1,0.038330078,0.012085355,36.24771,8.178711,90,90,90,-0.9616699,-0.3980713,-0.030151367,8.178711,-2.5024414,-11.840819,36.630775,27.478481
22816,1,0.047607422,0.013628228,36.256115,4.0283203,90,90,90,-0.9523926,-0.3590088,-0.02331543,4.0283203,-3.4790037,-11.9018545,36.524326,27.478481
22878,1,0.0814209,0.015247493,36.2649,-6.6528316,90,90,90,-0.9185791,-0.30273438,-0.011108398,-6.6528316,3.3569334,-18.676758,36.538986,27.468409
22940,1,0.0982666,0.01498929,36.264595,-8.972168,90,90,90,-0.9017334,-0.25476074,-0.0009765625,-8.972168,3.967285,-14.160155,36.25534,27.478481
23002,1,0.08483887,0.014635892,36.263798,-17.39502,90,90,90,-0.91516113,-0.26159668,-0.017456055,-17.39502,-1.6479491,-2.9296873,36.23877,27.478481
23064,1,0.037719727,0.016071735,36.27177,-3.967285,90,90,90,-0.9622803,-0.2796631,0.0063476562,-3.967285,-4.5166016,0.61035156,36.52879,27.478481
23126,1,0.007446289,0.017100979,36.277782,-16.479492,90,90,90,-0.9925537,-0.32922363,-0.0072021484,-16.479492,-0.7324218,-4.272461,36.467598,27.478481
23188,1,0.0010986328,0.017518822,36.280872,-12.023925,90,90,90,-0.99890137,-0.31481934,-0.03466797,-12.023925,-6.347656,-5.676269,36.377724,27.478481
23250,1,-0.00036621094,0.018157437,36.28508,-2.868652,90,90,90,-1.0003662,-0.32177734,-0.0043945312,-2.868652,-9.70459,-1.9531249,36.418514,27.478481
23312,1,0.06359863,0.019391011,36.29225,-11.230468,90,90,90,-0.93640137,-0.30932617,-0.04345703,-11.230468,-7.4462886,-5.676269,36.5205,27.478481
23374,1,0.07116699,0.020580886,36.299248,-39.978027,90,90,90,-0.928833,-0.2779541,-0.064819336,-39.978027,-0.30517578,13.122558,36.51859,27.438194
23436,1,0.31054688,0.02129821,36.303997,-58.898922,90,90,90,-0.6894531,-0.34558105,-0.072753906,-58.898922,-6.408691,18.188477,36.451023,27.478481
23498,1,0.16711426,0.024390515,36.320316,-7.4462886,90,90,90,-0.83288574,-0.15332031,0.13232422,-7.4462886,42.29736,-13.916015,36.826466,27.478481
23560,1,0.1303711,0.024390176,36.321827,-9.82666,90,90,90,-0.8696289,-0.37365723,-0.02319336,-9.82666,21.179197,7.93457,36.365612,27.478481
23622,1,0.040405273,0.023375642,36.31852,16.601562,90,90,90,-0.9595947,-0.37158203,0.12365723,16.601562,11.840819,-15.563964,36.220284,27.478481
23684,1,-0.017578125,0.02470367,36.326263,-24.353025,90,90,90,-1.0175781,-0.27453613,0.13684082,-24.353025,26.367186,-26.30615,36.559383,27.468409
23746,1,0.0501709,0.026751839,36.337437,-10.253905,90,90,90,-0.9498291,-0.26293945,0.11743164,-10.253905,16.174316,-2.6245115,36.66902,27.478481
23808,1,0.0020751953,0.02724745,36.34139,-10.742187,90,90,90,-0.9979248,-0.24572754,0.18383789,-10.742187,28.930662,-21.240232,36.45485,27.478481
23870,1,0.05444336,0.03136261,36.362236,2.6855466,90,90,90,-0.94555664,-0.23144531,0.1352539,2.6855466,4.9438477,-3.9062498,36.96734,27.448267
23932,1,0.060180664,0.03466065,36.378845,8.117676,90,90,90,-0.93981934,-0.19506836,0.17236328,8.117676,11.96289,-11.535644,36.822002,27.498623
23994,1,0.034179688,0.03605511,36.387,-11.535644,90,90,90,-0.9658203,-0.17260742,0.15270996,-11.535644,9.82666,-13.97705,36.593803,27.478481
24056,1,0.08850098,0.03613607,36.389584,-0.3662109,90,90,90,-0.911499,-0.17602539,0.1270752,-0.3662109,-3.173828,2.9907224,36.45485,27.498623
24118,1,0.059692383,0.036091015,36.39163,-1.8920897,90,90,90,-0.9403076,-0.25964355,0.15319824,-1.8920897,1.3427733,3.173828,36.44465,27.478481
24180,1,0.06286621,0.035736255,36.392303,13.8549795,90,90,90,-0.9371338,-0.2890625,0.22216797,13.8549795,-13.610839,6.896972,36.41023,27.478481
24242,1,0.10864258,0.037632536,36.402946,-20.812986,90,90,90,-0.8913574,-0.26745605,0.14038086,-20.812986,14.587401,-21.545408,36.695793,27.508696
24304,1,0.21826172,0.034561817,36.391804,-3.2958982,90,90,90,-0.7817383,-0.20495605,0.12585449,-3.2958982,7.0190425,-27.404783,36.092167,27.498623
24366,1,0.31103516,0.032919157,36.386936,7.0190425,90,90,90,-0.68896484,-0.07397461,0.25341797,7.0190425,2.9907224,-28.564451,36.259167,27.438194
24428,1,0.1348877,0.03326499,36.39044,-1.5258788,90,90,90,-0.8651123,-0.16296387,0.27368164,-1.5258788,-5.310058,-12.329101,36.483532,27.498623
24490,1,0.18798828,0.033814665,36.394855,-13.97705,90,90,90,-0.8120117,-0.03894043,0.1809082,-13.97705,-12.08496,-26.855467,36.514126,27.508696
24552,1,0.09472656,0.029946499,36.38029,-1.5258788,90,90,90,-0.90527344,-0.0703125,0.15563965,-1.5258788,-6.408691,9.460449,35.9819,27.498623
24614,1,-0.016845703,0.030470764,36.384323,-5.310058,90,90,90,-1.0168457,-0.09887695,0.14685059,-5.310058,-6.774902,2.1362305,36.489906,27.498623
24676,1,-0.05444336,0.029078778,36.38039,-15.197753,90,90,90,-1.0544434,-0.18310547,0.04736328,-15.197753,-13.610839,-10.986327,36.275738,27.498623
24738,1,-0.106933594,0.03056107,36.38837,-0.8544921,90,90,90,-1.1069336,-0.10668945,0.122802734,-0.8544921,-16.479492,-3.0517576,36.604004,27.498623
24800,1,-0.029174805,0.027819006,36.37889,-20.812986,90,90,90,-1.0291748,-0.04663086,0.0736084,-20.812986,0.24414061,-30.639647,36.124676,27.498623
24862,1,-0.010986328,0.02833335,36.382706,-22.705076,90,90,90,-1.0109863,0.03881836,0.15014648,-22.705076,4.5166016,-12.023925,36.483532,27.468409
24924,1,-0.05908203,0.029071983,36.38749,-6.9580073,90,90,90,-1.059082,-0.07348633,0.106933594,-6.9580073,5.5541987,6.9580073,36.51604,27.478481
24986,1,-0.0026855469,0.028231815,36.38583,-17.76123,90,90,90,-1.0026855,-0.07421875,0.14807129,-17.76123,13.916015,-12.023925,36.34075,27.478481
25048,1,-0.038085938,0.026834035,36.381798,-7.8735347,90,90,90,-1.0380859,-0.05505371,0.17565918,-7.8735347,13.549804,-14.465331,36.269363,27.478481
25110,1,-0.033935547,0.024582013,36.374176,2.7465818,90,90,90,-1.0339355,-0.036010742,0.1616211,2.7465818,4.760742,-22.094725,36.159096,27.478481
25172,1,0.030761719,0.021120828,36.36163,-6.408691,90,90,90,-0.9692383,0.023925781,0.16210938,-6.408691,-1.0375977,14.282226,36.010582,27.478481
25234,1,-0.06970215,0.019661598,36.357174,2.7465818,90,90,90,-1.0697021,-0.07849121,0.12768555,2.7465818,5.4321284,13.97705,36.236855,27.478481
25296,1,-0.10241699,0.0141296545,36.336594,-7.8735347,90,90,90,-1.102417,-0.08312988,0.17797852,-7.8735347,8.117676,-2.319336,35.774117,27.478481
25358,1,-0.029541016,0.010445462,36.323677,1.8920897,90,90,90,-1.029541,-0.028564453,0.2133789,1.8920897,10.0708,-7.629394,35.995922,27.468409
25420,1,0.056152344,0.010756424,36.32546,-1.159668,90,90,90,-0.94384766,0.008056641,0.17980957,-1.159668,-4.638672,-6.347656,36.369434,27.498623
25482,1,0.053710938,0.009480555,36.32141,1.4038085,90,90,90,-0.94628906,-0.004638672,0.1932373,1.4038085,6.9580073,2.9907224,36.218372,27.478481
25544,1,0.055541992,0.009598979,36.322437,-3.3569334,90,90,90,-0.944458,-0.017822266,0.15258789,-3.3569334,7.995605,2.5634763,36.349037,27.498623
25606,1,0.06604004,0.0069579836,36.313107,-1.4038085,90,90,90,-0.93395996,-0.0036621094,0.20507812,-1.4038085,13.732909,10.19287,36.063484,27.478481
25668,1,-0.08129883,0.007459477,36.315395,4.272461,90,90,90,-1.0812988,-0.017700195,0.1328125,4.272461,23.559568,31.677244,36.37581,27.498623
25730,1,-1.418335,0.006218143,36.31121,49.377438,90,90,90,-2.418335,-0.58569336,-0.048217773,49.377438,-48.21777,137.5122,36.197975,27.498623
25792,1,-0.74108887,0.006183496,36.311466,-4.8828125,90,90,90,-1.7410889,-0.5189209,0.16882324,-4.8828125,-59.509274,-81.17675,36.318443,27.478481
25854,1,0.3638916,0.008845676,36.321995,134.82666,90,90,90,-0.6361084,0.26135254,0.76660156,134.82666,-128.05176,24.353025,36.620575,27.468409
25916,1,0.9337158,0.011305272,36.33177,21.545408,90,90,90,-0.06628418,0.43103027,0.600708,21.545408,-54.565426,-25.085447,36.602093,27.478481
25978,1,0.760376,0.010303896,36.328762,-59.204098,90,90,90,-0.23962402,-0.021118164,-0.23388672,-59.204098,-78.36914,39.001465,36.247055,27.498623
26040,1,0.30126953,0.009193978,36.325268,-12.20703,90,90,90,-0.69873047,-0.35205078,-0.1977539,-12.20703,-13.671874,29.235838,36.22857,27.498623
26102,1,0.15759277,0.013497429,36.34192,-11.474608,90,90,90,-0.8424072,-0.23596191,-0.07128906,-11.474608,0.48828122,18.920898,36.80989,27.498623
26164,1,0.053100586,0.015060059,36.348404,-2.380371,90,90,90,-0.9468994,-0.27575684,-0.13330078,-2.380371,-9.70459,12.878417,36.5205,27.498623
26226,1,0.045898438,0.01965779,36.365944,-9.338379,90,90,90,-0.95410156,-0.31115723,-0.19970703,-9.338379,2.0141602,11.1083975,36.832203,27.498623
26288,1,0.013916016,0.01986382,36.36788,3.7231443,90,90,90,-0.986084,-0.33520508,-0.16699219,3.7231443,-2.7465818,12.695312,36.416603,27.498623
26350,1,0.06591797,0.019981308,36.36953,2.6855466,90,90,90,-0.93408203,-0.36853027,-0.22961426,2.6855466,-1.6479491,3.4790037,36.412144,27.478481
26412,1,0.12915039,0.022728171,36.38066,10.803222,90,90,90,-0.8708496,-0.25097656,-0.24279785,10.803222,0.67138666,8.605957,36.677307,27.508696
26474,1,0.04638672,0.028584048,36.40287,6.1645503,90,90,90,-0.9536133,-0.2758789,-0.1850586,6.1645503,4.1503906,13.97705,36.98136,27.498623
26536,1,0.056762695,0.02573249,36.394974,-0.30517578,90,90,90,-0.9432373,-0.2869873,-0.15539551,-0.30517578,-1.8920897,6.103515,36.20435,27.498623
26598,1,0.091430664,0.026547527,36.3993,-2.7465818,90,90,90,-0.90856934,-0.29040527,-0.17456055,-2.7465818,-1.4648436,2.9907224,36.50393,27.508696
26660,1,0.091430664,0.027949799,36.40569,-3.6621091,90,90,90,-0.90856934,-0.3310547,-0.21240234,-3.6621091,-3.5400388,-0.793457,36.56321,27.498623
26722,1,0.06628418,0.026931157,36.403965,-4.8217773,90,90,90,-0.9337158,-0.3470459,-0.20751953,-4.8217773,1.6479491,-1.8920897,36.36115,27.498623
26784,1,0.07714844,0.02664469,36.404655,-0.61035156,90,90,90,-0.92285156,-0.32946777,-0.1965332,-0.61035156,0.97656244,-0.8544921,36.42234,27.508696
26846,1,0.084228516,0.025672724,36.402935,-1.0986328,90,90,90,-0.9157715,-0.32312012,-0.21118164,-1.0986328,1.7089843,-2.1972656,36.357327,27.468409
26908,1,0.107055664,0.027130932,36.409622,-1.9531249,90,90,90,-0.89294434,-0.2980957,-0.17492676,-1.9531249,6.2255855,-3.9062498,36.591892,27.508696
26970,1,0.19421387,0.02498483,36.403793,-6.1645503,90,90,90,-0.80578613,-0.30895996,-0.10888672,-6.1645503,16.540527,-15.136718,36.245144,27.498623
27032,1,0.32739258,0.026156886,36.40942,-12.939452,90,90,90,-0.6726074,-0.24243164,-0.02709961,-12.939452,42.968746,-45.349117,36.56321,27.498623
27094,1,0.27746582,0.02645792,36.412094,-3.0517576,90,90,90,-0.7225342,-0.19934082,-0.022705078,-3.0517576,39.55078,-41.25976,36.485443,27.498623
27156,1,0.21789551,0.027562711,36.417652,16.845703,90,90,90,-0.7821045,-0.13220215,-0.0435791,16.845703,37.78076,-36.193848,36.573406,27.508696
27218,1,0.036010742,0.025304178,36.411312,8.422852,90,90,90,-0.96398926,-0.059326172,0.042236328,8.422852,41.564938,-5.615234,36.233032,27.508696
27280,1,-0.15600586,0.025407469,36.413246,-9.58252,90,90,90,-1.1560059,-0.2109375,0.00024414062,-9.58252,41.076656,-0.793457,36.467598,27.508696
27342,1,-0.10668945,0.021828957,36.401962,-11.230468,90,90,90,-1.1066895,-0.14782715,0.10192871,-11.230468,40.039062,-27.343748,36.077507,27.468409
27404,1,-0.021850586,0.020482434,36.398586,-11.9018545,90,90,90,-1.0218506,-0.079956055,0.11352539,-11.9018545,44.67773,-26.794432,36.30442,27.498623
27466,1,-0.099487305,0.017963987,36.390987,-16.296387,90,90,90,-1.0994873,-0.10949707,0.15283203,-16.296387,41.25976,-27.099607,36.175667,27.508696
27528,1,-0.01184082,0.016891489,36.388363,-11.230468,90,90,90,-1.0118408,-0.04321289,0.17480469,-11.230468,36.43799,-35.27832,36.31462,27.508696
27590,1,-0.016601562,0.015073892,36.383038,-8.178711,90,90,90,-1.0166016,-0.06958008,0.19946289,-8.178711,36.315918,-8.728027,36.230484,27.508696
27652,1,-0.052856445,0.010183135,36.366867,-5.187988,90,90,90,-1.0528564,-0.0078125,0.3581543,-5.187988,26.06201,-19.16504,35.90223,27.508696
27714,1,-0.10522461,0.0063922037,36.3547,0.67138666,90,90,90,-1.1052246,-0.025512695,0.3734131,0.67138666,11.413573,-12.145995,36.024605,27.508696
27776,1,0.03894043,0.0021431942,36.341053,-13.549804,90,90,90,-0.9610596,0.06665039,0.35253906,-13.549804,18.066406,-17.150879,35.9819,27.508696
27838,1,0.018676758,0.0004972542,36.33588,-2.1972656,90,90,90,-0.98132324,0.033081055,0.33166504,-2.1972656,5.8593745,0.42724606,36.20435,27.478481
27900,1,0.028808594,0.0025076822,36.342407,-0.3662109,90,90,90,-0.9711914,0.024902344,0.34277344,-0.3662109,-0.67138666,3.3569334,36.510303,27.498623
27962,1,0.099121094,-0.00024764365,36.33367,-2.4414062,90,90,90,-0.9008789,0.057739258,0.33215332,-2.4414062,-2.1972656,4.8217773,36.108105,27.508696
28024,1,0.115356445,-0.0047325892,36.31931,-5.0659175,90,90,90,-0.88464355,0.03137207,0.30395508,-5.0659175,6.896972,12.20703,35.951305,27.508696
28086,1,0.026367188,-0.009525181,36.304066,2.868652,90,90,90,-0.9736328,-0.040039062,0.31591797,2.868652,-3.0517576,10.803222,35.927086,27.508696
28148,1,0.03149414,-0.0146763,36.287827,0.97656244,90,90,90,-0.96850586,-0.010009766,0.34118652,0.97656244,-1.586914,-0.8544921,35.90032,27.508696
28210,1,0.0009765625,-0.02084076,36.268707,-0.18310545,90,90,90,-0.99902344,-0.0053710938,0.3154297,-0.18310545,-30.273436,10.253905,35.82893,27.518766
28272,1,0.05480957,-0.025949176,36.252846,-1.4648436,90,90,90,-0.9451904,0.00036621094,0.31726074,-1.4648436,-5.7983394,7.7514644,35.90414,27.508696
28334,1,0.020996094,-0.023862809,36.25705,4.5776367,90,90,90,-0.9790039,-0.07104492,0.23571777,4.5776367,-2.319336,1.2207031,36.347126,27.498623
28396,1,0.045410156,-0.019685147,36.267254,-3.967285,90,90,90,-0.95458984,-0.004760742,0.3031006,-3.967285,4.699707,-8.300781,36.491817,27.508696
28458,1,0.044311523,-0.023686491,36.255,-5.004883,90,90,90,-0.9556885,0.028076172,0.28198242,-5.004883,4.4555664,-4.1503906,35.985725,27.508696
28520,1,0.06958008,-0.02580502,36.24776,6.103515,90,90,90,-0.9304199,0.03137207,0.29577637,6.103515,4.5776367,-0.24414061,36.090256,27.508696
28582,1,0.053955078,-0.029378543,36.23638,3.1127927,90,90,90,-0.9460449,-0.015014648,0.27197266,3.1127927,11.1083975,13.793944,35.985725,27.508696
28644,1,-0.025146484,-0.031100495,36.229885,-10.803222,90,90,90,-1.0251465,0.041381836,0.27453613,-10.803222,22.338865,48.33984,36.087708,27.518766
28706,1,-2.0975342,-0.030577097,36.22939,93.74999,90,90,90,-3.0975342,-1.366333,-0.23400879,93.74999,-75.56152,261.23047,36.218372,27.518766
28768,1,-0.5913086,-0.026027162,36.24017,-54.443356,90,90,90,-1.5913086,-0.52368164,0.8829346,-54.443356,26.42822,-221.92381,36.489906,27.508696
28830,1,1.2615967,-0.02212824,36.249233,142.51709,90,90,90,0.26159668,0.600708,1.0301514,142.51709,-211.60887,23.498533,36.457397,27.498623
28892,2,0.8319092,-0.015118475,36.266853,-82.641594,90,90,90,-0.16809082,-0.16394043,-0.32043457,-82.641594,-52.795406,-35.7666,36.67157,27.53891
28954,3,0.4173584,-0.011309967,36.275875,22.766111,1,1,90,-0.5826416,-0.13293457,-0.07104492,22.766111,-50.048824,-21.789549,36.475246,27.518766
